0.002993106842041016,784.5820156386964,0, 0
0.001821041107177734,253.9917993545532,146.0082006454468, 0
0.002594947814941406,253.5621447563171,146.4378552436829, 0
0.001608133316040039,255.1320705413819,144.8679294586182, 0
0.003731012344360352,258.8269698452771,141.173030154723, 1
0.002882957458496094,261.4414213334781,138.5585786665219, 1
0.004107952117919922,260.0473299026489,139.9526700973511, 1
0.005899906158447266,256.3938661883638,143.6061338116362, 1
0.003494024276733398,226.3669168014508,173.6330831985492, 2
0.00341796875,186.3141985090713,213.6858014909287, 3
0.002348184585571289,150.7252086552969,249.2747913447031, 4
0.005950927734375,130.7147154306278,269.2852845693722, 5
0.005155086517333984,144.5442226744303,255.4557773255698, 5
0.002907991409301758,146.3903214636825,253.6096785363175, 5
0.002224922180175781,162.5268800963441,237.4731199036559, 4
0.002062082290649414,169.7111391275389,230.2888608724611, 4
0.002505064010620117,190.4157699906012,209.5842300093988, 2
0.003014087677001953,190.7273389340946,209.2726610659054, 1
0.002254962921142578,188.6640678950365,211.3359321049635, 1
0.006116151809692383,181.9951685955929,218.0048314044071, 1
0.003417015075683594,176.9752170790055,223.0247829209945, 1
0.002089977264404297,186.2606864948927,213.7393135051073, 1
0.004559993743896484,173.0246510738701,226.9753489261299, 1
0.004664182662963867,180.6648576124461,219.3351423875538, 1
0.006368875503540039,182.0316753409211,217.9683246590789, 0
0.004218101501464844,179.9009125232697,220.0990874767303, 0
0.005533933639526367,186.1450923848073,213.8549076151927, 0
0.005006074905395508,185.3624411492958,214.6375588507043, -1
0.005203962326049805,186.8414614070795,213.1585385929205, -1
0.002009868621826172,187.9213069975104,212.0786930024896, -1
0.007771015167236328,192.9390247983991,207.0609752016009, -1
0.005417108535766602,188.9552669525147,211.0447330474853, -1
0.006502151489257813,195.5336740114789,204.4663259885211, -1
0.00280308723449707,197.4296271452189,202.5703728547811, -2
0.004806995391845703,205.2117768738009,194.7882231261991, -2
0.006735086441040039,205.7729414965599,194.22705850344, -2
0.006397008895874023,208.669966087512,191.330033912488, -2
0.007035970687866211,205.8824713230133,194.1175286769867, -2
0.002136945724487305,205.5723104476929,194.4276895523071, -2
0.003044843673706055,199.8923501881264,200.1076498118736, -2
0.005812168121337891,202.7157258987427,197.2842741012573, -2
0.00216221809387207,194.1118113557128,205.8881886442872, -1
0.00270390510559082,189.2368681958857,210.7631318041143, -1
0.003495931625366211,190.7299271926895,209.2700728073105, -1
0.008471965789794922,189.0936599278627,210.9063400721373, -1
0.002637863159179688,184.4415795611566,215.5584204388434, -1
0.002958059310913086,191.0039305320403,208.9960694679597, -1
0.002094030380249023,204.0198792352997,195.9801207647003, -2
0.004182100296020508,199.5556128817626,200.4443871182374, -2
0.00472712516784668,197.9414253234863,202.0585746765137, -2
0.002140998840332031,203.9515325129932,196.0484674870068, -2
0.005774974822998047,197.7906284543467,202.2093715456533, -2
0.00523686408996582,199.2692575454712,200.7307424545288, -2
0.006317853927612305,193.1835915120867,206.8164084879133, -2
0.005110025405883789,190.1820274926424,209.8179725073576, -2
0.002114057540893555,186.9575797388887,213.0424202611113, -2
0.003824949264526367,189.963228225708,210.036771774292, -2
0.002071142196655273,186.8338953375252,213.1661046624748, -2
0.00549006462097168,191.7469375879639,208.253062412036, -2
0.002315044403076172,199.3475784428878,200.6524215571122, -3
0.007238864898681641,194.6123609542847,205.3876390457154, -3
0.005896091461181641,202.9332216205377,197.0667783794623, -3
0.002454042434692383,198.6509902477265,201.3490097522736, -3
0.005369901657104492,209.314273194611,190.685726805389, -3
0.002224922180175781,210.0580031745359,189.9419968254641, -3
0.005206823348999023,206.3332929611206,193.6667070388794, -3
0.007920980453491211,203.6387228427448,196.3612771572551, -3
0.006873130798339844,205.2152764797211,194.7847235202789, -3
0.006613016128540039,205.4535579681397,194.5464420318604, -3
0.004203081130981445,205.509569644928,194.490430355072, -3
0.003069162368774414,202.6845829877151,197.3154170122849, -3
0.00271296501159668,204.1069734096527,195.8930265903473, -3
0.006038904190063477,204.7211043834686,195.2788956165314, -3
0.006009101867675781,201.4895461913269,198.5104538086731, -3
0.005868196487426758,203.1368522644043,196.8631477355957, -3
0.002229928970336914,203.3530511856079,196.6469488143921, -3
0.005646944046020508,200.1804490086921,199.8195509913079, -3
0.007976055145263672,192.5334604763423,207.4665395236577, -3
0.00539708137512207,200.0796292571648,199.9203707428352, -3
0.007267951965332031,195.6549390778036,204.3450609221964, -3
0.007032871246337891,191.1314666716984,208.8685333283017, -3
0.006016969680786133,190.9700121685468,209.0299878314532, -3
