74,-50.40000000000001,0.0
74,-69.60000000000001,0.0
75,-90.90000000000002,0.0
74,-108.8,0.2443458888888889
74,-128.0,1.466075333333333
74,-128.0,2.932150666666666
73,-125.9,4.398225999999999
73,-124.3,6.841684888888889
73,-123.5,8.552106111111112
74,-124.8,11.23991088888889
75,-126.9,13.68336977777778
75,-128.5,16.61552044444444
75,-130.1,19.54767111111111
74,-129.6,22.72416766666667
73,-127.5,25.90066422222222
71,-121.7,28.83281488888889
71,-118.5,31.76496555555556
69,-111.1,34.69711622222222
64,-96.60000000000002,38.11795866666667
60,-81.0,40.80576344444444
55,-61.70000000000001,43.49356822222222
47,-32.1,46.91441066666666
46,-12.4,49.60221544444444
37,20.9,52.778712
33,47.7,55.71086266666668
25,82.09999999999999,58.39866744444445
14,122.8,61.575164
10,156.8,64.50731466666666
7,184.7,68.17250300000001
6,207.6,71.10465366666666
7,220.7,74.03680433333332
11,217.9,76.968955
34,168.8,79.65675977777777
56,101.0,82.83325633333334
74,23.2,87.23148233333333
79,-40.90000000000001,90.40797888888889
78,-93.2,93.09578366666667
79,-130.5,96.27228022222221
75,-140.5,99.69312266666666
74,-139.2,102.6252733333333
72,-131.0,105.3130781111111
72,-126.2,108.0008828888889
73,-122.7,111.4217253333333
73,-121.1,114.1095301111111
73,-120.3,117.7747184444444
74,-123.2,120.7068691111111
74,-124.8,123.6390197777778
75,-127.7,126.8155163333333
74,-127.2,129.747667
74,-128.0,132.4354717777778
75,-130.1,135.6119683333333
75,-130.9,138.2997731111111
74,-128.8,141.7206155555555
75,-130.9,144.4084203333333
75,-131.7,147.5849168888889
76,-133.8,150.2727216666667
76,-134.6,153.2048723333333
76,-136.2,156.137023
76,-137.0,159.0691736666666
76,-137.8,161.7569784444444
77,-139.9,164.933475
76,-138.6,167.8656256666666
76,-138.6,171.2864681111111
75,-136.5,174.2186187777778
75,-135.7,177.8838071111111
74,-132.0,181.0603036666667
75,-132.5,184.2368002222222
74,-129.6,186.924605
74,-128.8,190.1011015555556
74,-128.0,192.7889063333333
75,-130.1,196.2097487777777
75,-130.1,198.8975535555555
75,-130.9,202.318396
75,-131.7,205.4948925555555
75,-132.5,208.6713891111111
75,-132.5,211.6035397777778
74,-130.4,214.5356904444444
71,-123.3,217.4678411111111
71,-120.1,220.1556458888889
72,-119.0,224.0651801111111
75,-122.9,227.9747143333334
75,-123.7,230.6625191111111
74,-124.8,233.8390156666667
73,-125.1,236.7711663333333
73,-125.9,239.4589711111111
73,-124.3,242.3911217777778
73,-122.7,245.0789265555556
73,-121.9,248.499769
73,-121.9,251.1875737777777
73,-121.9,253.8753785555556
72,-119.8,257.5405668888889
73,-121.1,264.3822517777778
70,-114.8,267.8030942222222
71,-114.5,270.7352448888889
71,-112.9,273.6673955555555
71,-112.1,276.5995462222222
71,-110.5,279.5316968888889
71,-111.3,282.4638475555555
71,-111.3,285.3959982222221
72,-113.4,288.3281488888889
72,-114.2,291.2602995555556
71,-112.9,294.1924502222222
72,-115.0,297.1246008888889
71,-113.7,300.0567515555555
72,-115.0,302.9889022222222
72,-115.0,305.676707
72,-115.8,308.8532035555555
72,-115.8,311.7853542222222
73,-118.7,314.473159
73,-119.5,318.3826932222222
73,-120.3,321.5591897777778
73,-121.1,324.0026486666666
73,-121.9,327.1791452222223
